"Year","y","LnCoverage","AC15","Premium","Fire5","lnDeduct","Freq","yAvg","Classes","Error_S","lnDeduct_err"
2006,19714.09,3.346955288,0,11366,1,6.907755279,1,19714.09,"county",0.38040762311973,7.28816290211973
2008,5366.77,3.483718155,0,10752,1,6.907755279,2,2683.385,"county",-0.567957144737452,6.33979813426255
2009,30722.54,3.523141113,0,10845,1,6.907755279,2,15361.27,"county",0.488581082791244,7.39633636179124
2010,2601.5,3.597620843,1,10223,1,6.907755279,1,2601.5,"county",-0.747278105315401,6.1604771736846
2008,38568.02,4.916597222,1,49153,1,7.824046011,1,38568.02,"county",-1.00290672019128,6.82113929080872
2009,8720.69,4.950376965,1,50842,1,7.824046011,1,8720.69,"county",0.23315698841397,8.05720299941397
2010,7536.73,5.035751817,1,47683,1,7.824046011,1,7536.73,"county",-0.354633498574746,7.46941251242525
2006,58004.7,4.617258171,1,69839,1,6.214608098,8,7250.5875,"county",0.000884281305299305,6.2154923793053
2007,25819.98,4.672201058,1,67368,1,6.214608098,4,6454.995,"county",0.0594730593213312,6.27408115732133
2008,15195.01,4.717850259,1,68275,1,6.214608098,5,3039.002,"county",-0.471616756950458,5.74299134104954
2009,1185.9,4.62223674,1,62050,1,6.214608098,1,1185.9,"county",-0.454934986254802,5.7596731117452
2010,24862.73,4.583126929,1,47931,1,6.214608098,4,6215.6825,"county",-0.108142892099066,6.10646520590093
2006,29527.79,5.331791687,1,113744,1,7.824046011,5,5905.558,"county",0.942469597258563,8.76651560825856
2007,12959.55,5.427775603,1,106992,1,7.824046011,3,4319.85,"county",-1.21885344034381,6.60519257065619
2008,32625.15,5.481700755,1,98505,1,8.517193191,3,10875.05,"county",0.475156950102737,8.99235014110274
2010,69066.78,5.592907996,1,93980,1,8.517193191,6,11511.13,"county",0.266360296970815,8.78355348797082
2007,6975.6,3.022346746,1,12118,1,6.214608098,2,3487.8,"county",0.85047986982109,7.06508796782109
2008,16067.38,3.40717054,1,17805,1,6.214608098,3,5355.793333,"county",-0.243347138907441,5.97126095909256
2009,64066,3.458791471,1,19067,1,6.214608098,1,64066,"county",0.296015047933031,6.51062314593303
2010,20007.73,3.51905037,1,18563,1,6.214608098,2,10003.865,"county",0.213679032617785,6.42828713061779
2008,5942.35,4.535646577,1,24254,1,10.1266311,2,2971.175,"county",-0.21700801239666,9.90962308760334
2009,1858.13,4.583911881,1,24475,1,10.1266311,1,1858.13,"county",0.483147122393269,10.6097782223933
2010,2117.43,4.646944098,1,22939,1,10.1266311,1,2117.43,"county",0.464161046277981,10.590792146278
2009,1923.3,3.65245429,0,20442,0,9.210340372,2,961.65,"county",0.560170919611999,9.770511291612
2010,623,4.176544142,1,24102,0,9.210340372,1,623,"county",1.26946676363268,10.4798071356327
2007,3065.95,3.848705243,1,18773,1,7.824046011,2,1532.975,"county",0.446789140452243,8.27083515145224
2008,29398.15,3.927629528,1,20822,1,7.824046011,1,29398.15,"county",-1.02127376676643,6.80277224423357
2009,17489.69,3.972951336,1,19662,1,8.517193191,2,8744.845,"county",-0.458612331389509,8.05858085961049
2010,592.26,4.062899921,1,16280,1,8.517193191,2,296.13,"county",-0.979690091918685,7.53750309908132
2006,9623.05,5.17830733,1,156096,1,6.214608098,2,4811.525,"county",-0.378720509151449,5.83588758884855
2007,2629,5.231082301,1,115936,1,6.214608098,1,2629,"county",-0.496293341779299,5.7183147562207
2008,47803.42,5.28793783,1,114802,1,6.214608098,6,7967.236667,"county",0.0336926985153882,6.24830079651539
2009,6892.8,5.344630757,1,121499,1,6.214608098,5,1378.56,"county",-0.728737318841956,5.48587077915804
2010,12602.85,5.440071571,1,99097,1,6.907755279,2,6301.425,"county",0.12642301792326,7.03417829692326
2006,1749.09,3.368103297,1,22638,0,6.907755279,2,874.545,"county",-0.523667715135054,6.38408756386495
2008,16476.89,3.496555772,1,21450,0,6.907755279,2,8238.445,"county",1.41382981549812,8.32158509449812
2009,2504,3.582247825,1,22292,0,6.907755279,1,2504,"county",0.573365980813765,7.48112125981376
2010,25175.55,3.671884403,1,23988,0,6.907755279,6,4195.925,"county",0.728139383596182,7.63589466259618
2006,12009.72,3.671952574,0,25563,1,6.214608098,3,4003.24,"county",0.307348286261076,6.52195638426108
2007,14334.42,3.824795249,0,26577,1,6.214608098,5,2866.884,"county",1.34574086441553,7.56034896241554
2008,2922.71,3.881020021,0,27631,1,6.214608098,1,2922.71,"county",-0.508589163159182,5.70601893484082
2009,72336.83,4.048742847,1,32675,1,6.214608098,1,72336.83,"county",-0.369315784288453,5.84529231371155
2010,2825,4.387799639,1,41840,1,6.214608098,1,2825,"county",1.14582579083333,7.36043388883333
2006,3581.91,4.155607772,1,29344,1,6.907755279,3,1193.97,"county",-0.520557082648293,6.38719819635171
2007,4147.54,4.222385604,1,27960,1,6.907755279,2,2073.77,"county",-0.165904594881572,6.74185068411843
2008,1039,4.31417665,1,29900,1,6.907755279,1,1039,"county",-0.314246343553587,6.59350893544641
2010,66224.39,4.347634795,1,25507,1,6.907755279,3,22074.79667,"county",-0.255994294838805,6.65176098416119
2006,10501.12,4.184852959,0,34156,1,6.907755279,2,5250.56,"county",-0.223290642381247,6.68446463661875
2007,146554.24,4.248135892,0,28689,1,6.907755279,2,73277.12,"county",0.395350665014262,7.30310594401426
2008,5661,4.320433093,0,31593,1,6.907755279,2,2830.5,"county",-0.141864385815685,6.76589089318431
2009,7423.81,4.390566231,1,33081,1,6.907755279,4,1855.9525,"county",-0.404765969691406,6.50298930930859
2010,1297,4.314832751,1,26928,1,6.907755279,4,324.25,"county",1.07443106013633,7.98218633913633
2006,6337.15,3.169305929,0,14987,1,6.907755279,1,6337.15,"county",-0.171663526837495,6.7360917521625
2008,18265.27,3.307553952,0,12566,1,6.907755279,2,9132.635,"county",-0.14364522403471,6.76411005496529
2009,9102.19,3.41094898,0,12117,1,6.907755279,1,9102.19,"county",-0.0801525929708496,6.82760268602915
2010,10484.62,3.38616638,1,11525,1,6.907755279,1,10484.62,"county",0.570133045641124,7.47788832464112
2007,134128.98,5.19372193,1,30623,1,10.1266311,1,134128.98,"county",-0.0294257616505305,10.0972053383495
2009,159109.46,5.428420754,1,34167,1,10.1266311,1,159109.46,"county",-0.0150536685868192,10.1115774314132
2006,4837.23,5.210650246,1,65956,1,7.824046011,1,4837.23,"county",-0.545328383004526,7.27871762799547
2007,108986.45,5.219393633,1,59143,1,7.824046011,4,27246.6125,"county",-0.259416217797055,7.56462979320295
2008,3625,5.268258811,1,65986,1,7.824046011,1,3625,"county",0.0481283523476121,7.87217436334761
2009,81100.67,5.342131389,1,52240,1,7.824046011,4,20275.1675,"county",-0.471115589007731,7.35293042199227
2010,75831.34,5.299530965,1,54065,1,7.824046011,4,18957.835,"county",0.425196954106058,8.24924296510606
2007,108211.19,3.858313426,0,19428,1,7.824046011,2,54105.595,"county",-1.21471526542943,6.60933074557057
2008,22958.39,3.911136112,0,21980,1,7.824046011,3,7652.796667,"county",0.245246288631812,8.06929229963181
2006,4923.36,4.600967377,1,22903,1,10.1266311,3,1641.12,"county",-0.614579929415034,9.51205117058497
2007,2720,4.689776639,1,33737,1,8.517193191,1,2720,"county",-0.240780901469289,8.27641228953071
2008,25449,4.745677529,1,24168,1,10.1266311,2,12724.5,"county",-0.211311961778002,9.915319138222
2009,28884.85,4.79029034,1,22864,1,10.1266311,1,28884.85,"county",-0.2608379122724,9.8657931877276
2010,21693.98,4.973127821,1,23116,1,10.1266311,3,7231.326667,"county",-0.022758711138957,10.103872388861
2006,11879.36,2.948384501,1,14498,0,6.214608098,4,2969.84,"county",-1.53148754054401,4.68312055745599
2007,1547.78,2.994933304,1,13989,0,6.214608098,1,1547.78,"county",0.94126664961485,7.15587474761485
2008,18623.05,3.048825831,1,14130,0,6.214608098,1,18623.05,"county",-1.3319779489696,4.8826301490304
2009,548.95,3.118798573,1,12667,0,6.214608098,2,274.475,"county",-0.370824321177909,5.84378377682209
2010,9378.5,3.091301238,1,13424,0,6.214608098,2,4689.25,"county",-0.892736084034276,5.32187201396572
2006,34036.45,5.341858713,1,27157,1,11.22524339,8,4254.55625,"county",-0.300327600477379,10.9249157895226
2007,48697,5.402390066,1,22193,1,11.22524339,8,6087.125,"county",0.834866618251339,12.0601100082513
2008,61508.72,5.399700591,1,24348,1,11.22524339,10,6150.872,"county",0.00695824787730067,11.2322016378773
2009,61690.48,5.460558058,1,23523,1,11.22524339,11,5608.225455,"county",-0.51452021217373,10.7107231778263
2010,18550.83,5.413428569,1,17952,1,11.22524339,6,3091.805,"county",-0.656242213767431,10.5690011762326
2010,62146.01,4.097423019,1,40324,0,7.824046011,5,12429.202,"county",0.360149681018124,8.18419569201813
2006,851,3.584534367,1,19459,0,6.214608098,1,851,"county",-0.0148478661717104,6.19976023182829
2007,30496.93,3.658673823,1,19793,0,6.214608098,4,7624.2325,"county",-0.254454699635076,5.96015339836493
2008,5455.1,3.710188593,1,22474,0,6.214608098,3,1818.366667,"county",-0.743489717962962,5.47111838003704
2009,5702.78,3.763488913,1,23705,0,6.214608098,2,2851.39,"county",-1.18996824811319,5.02463984988681
2010,12695.39,3.821921214,1,21475,0,6.214608098,2,6347.695,"county",-0.860153837292545,5.35445426070746
2007,94077.17,3.547969161,1,16329,1,6.907755279,2,47038.585,"county",0.800023042971131,7.70777832197113
2008,2930,3.629321921,1,15828,1,6.907755279,1,2930,"county",-0.497013355837459,6.41074192316254
2010,10552.35,3.776536514,1,19212,1,6.907755279,4,2638.0875,"county",-1.10754147790759,5.80021380109241
2007,849.83,2.70460902,1,7325,0,6.214608098,1,849.83,"county",1.49543249793886,7.71004059593886
2008,3409.94,2.767073479,1,6683,0,6.214608098,1,3409.94,"county",0.340080301897958,6.55468839989796
2010,9195.44,3.887015877,1,22431,1,9.210340372,3,3065.146667,"county",-0.190917680730426,9.01942269126957
2006,135885.44,5.568722219,0,154639,1,6.214608098,14,9706.102857,"county",0.846786438967216,7.06139453696722
2007,180773.78,5.77194848,1,173428,1,6.214608098,18,10042.98778,"county",0.709138121099949,6.92374621909995
2008,97481.3,5.823134954,1,131832,1,8.517193191,14,6962.95,"county",-0.495394438584918,8.02179875241508
2009,75109.39,5.877280404,1,139166,1,8.517193191,18,4172.743889,"county",1.76488197163237,10.2820751626324
2010,123063.63,5.946388151,1,122358,1,8.517193191,17,7239.037059,"county",-0.204021624112812,8.31317156688719
2006,30394.32,5.346399652,1,81842,1,9.210340372,2,15197.16,"county",-1.13959572017025,8.07074465182975
2008,19705.77,5.46956481,1,75954,1,9.210340372,2,9852.885,"county",-0.115519681563376,9.09482069043662
2010,18575.14,5.620466291,1,74525,1,9.210340372,1,18575.14,"county",0.166030671385876,9.37637104338588
2009,24806.58,4.336315193,1,29042,1,10.1266311,12,2067.215,"county",0.923191359623745,11.0498224596237
2010,12969.4,4.779568403,1,26192,1,10.1266311,9,1441.044444,"county",0.0423209471574846,10.1689520471575
2007,4745,4.490795262,1,46381,1,6.214608098,3,1581.666667,"county",0.365599044338731,6.58020714233873
2008,4645,4.546185176,1,49964,1,6.214608098,1,4645,"county",-0.0617223482852248,6.15288574971478
2009,14462.64,4.595550111,1,54474,1,6.214608098,4,3615.66,"county",-0.267200673893236,5.94740742410676
2010,11780.37,4.680125782,1,51736,1,6.214608098,3,3926.79,"county",-0.027780822649021,6.18682727535098
2009,446736.39,4.926437635,1,31714,1,10.81977828,21,21273.16143,"county",0.315055842252065,11.1348341222521
2010,69943.8,5.492783133,1,34010,1,10.81977828,39,1793.430769,"county",0.830098003460914,11.6498762834609
2006,17536.95,3.817057848,1,31375,0,6.214608098,3,5845.65,"county",0.821913951011014,7.03652204901101
2007,13169.27,3.853027621,1,29695,0,6.214608098,4,3292.3175,"county",0.966326718709363,7.18093481670936
2008,3726.07,3.91486594,1,31590,0,6.214608098,1,3726.07,"county",-0.985058737246435,5.22954936075357
2009,627427.27,3.956719736,1,32939,0,6.214608098,2,313713.635,"county",0.787116456042703,7.0017245540427
2010,10489.87,3.919555147,1,28212,0,6.214608098,3,3496.623333,"county",0.175939842928521,6.39054794092852
2006,16412.96,3.126521165,1,16869,0,6.214608098,5,3282.592,"county",-1.17380002327379,5.04080807472621
2007,113324.1,3.196115359,1,16373,0,6.214608098,7,16189.15714,"county",0.416818194118511,6.63142629211851
2008,4315.02,3.247208905,1,16460,0,6.214608098,1,4315.02,"county",-0.127003683772813,6.08760441422719
2009,1772.83,3.294929306,1,17264,0,6.214608098,2,886.415,"county",1.17166984957584,7.38627794757584
2010,13789.93,3.358458934,1,16097,0,6.214608098,4,3447.4825,"county",-0.612865599683732,5.60174249831627
2006,8838.42,4.130548614,1,42304,1,6.214608098,2,4419.21,"county",-0.344169403142837,5.87043869485716
2008,4335.33,4.25661401,1,42343,1,6.214608098,1,4335.33,"county",-0.74088759790195,5.47372050009805
2009,2502,4.273808039,1,42359,1,6.214608098,2,1251,"county",-0.141683169149232,6.07292492885077
2010,16932.94,4.339308312,1,40627,1,6.214608098,5,3386.588,"county",0.32160942358907,6.53621752158907
2006,20673.35,3.704824577,1,26418,0,6.214608098,3,6891.116667,"county",-0.585398538495685,5.62920955950432
2007,7190,3.756445435,1,25249,0,6.214608098,2,3595,"county",0.664298534385339,6.87890663238534
2008,1848.63,3.824612291,1,25657,0,6.214608098,1,1848.63,"county",-0.966466229043572,5.24814186895643
2009,6557.96,3.876319721,1,26535,0,6.214608098,4,1639.49,"county",-0.838387530246193,5.37622056775381
2010,112697.76,3.934068664,1,26068,0,6.214608098,6,18782.96,"county",1.15292616547542,7.36753426347543
2006,6570,2.799983291,0,14307,1,6.214608098,1,6570,"county",-0.812677972243719,5.40193012575628
2007,10992.5,2.837518183,0,13317,1,6.214608098,3,3664.166667,"county",0.329579769854012,6.54418786785401
2008,1980,2.904105845,0,13687,1,6.214608098,1,1980,"county",-0.304860840887136,5.90974725711286
2009,12568.3,2.980481367,0,11622,1,6.214608098,2,6284.15,"county",0.327521471720747,6.54212956972075
2008,5753,4.188968931,1,39572,1,6.214608098,4,1438.25,"county",1.35109862896324,7.56570672696324
2009,10896.01,4.233766244,1,40697,1,6.214608098,2,5448.005,"county",1.26927074675358,7.48387884475358
2006,17966.2,3.676139722,0,24881,0,6.907755279,4,4491.55,"county",-0.264726240546213,6.64302903845379
2007,15394.29,3.750333403,0,25947,0,6.907755279,3,5131.43,"county",-1.82818842823397,5.07956685076603
2008,12828.58,3.808984392,0,24808,0,6.907755279,4,3207.145,"county",1.99812927186733,8.90588455086733
2009,37469.68,3.875091558,1,26021,0,6.907755279,5,7493.936,"county",0.533652933412394,7.44140821241239
2010,60974.97,3.929092863,1,24413,0,6.907755279,7,8710.71,"county",0.43306186877096,7.34081714777096
2006,139880.33,4.173813167,0,44174,0,6.214608098,6,23313.38833,"county",-0.010719618516727,6.20388847948327
2007,38126.27,4.244972358,0,41852,0,6.214608098,4,9531.5675,"county",0.408086738362341,6.62269483636234
2008,5273.1,4.297666993,0,46323,0,6.214608098,4,1318.275,"county",-0.131500665415734,6.08310743258427
2009,245626.57,4.34374907,1,48507,0,6.214608098,5,49125.314,"county",0.33655571460361,6.55116381260361
2010,7125.64,4.405718845,1,45055,0,6.214608098,3,2375.213333,"county",-0.320197395182115,5.89441070281789
2006,13107.48,2.566928935,1,5601,0,6.214608098,2,6553.74,"county",-1.09616630203797,5.11844179596203
2009,1982.83,2.72282393,1,5480,0,6.214608098,2,991.415,"county",0.790270613963903,7.0048787119639
2010,23546.23,2.688125618,1,5588,0,6.214608098,1,23546.23,"county",1.21579602039964,7.43040411839964
2006,82809.75,5.110324116,0,53032,0,8.517193191,3,27603.25,"county",-0.246992455380491,8.27020073561951
2007,31529.78,4.958946988,0,34187,0,8.517193191,7,4504.254286,"county",-1.00263180448615,7.51456138651385
2008,22363.2,5.013932758,0,36120,0,8.517193191,4,5590.8,"county",0.513793044542259,9.03098623554226
2009,32258.77,5.082774699,1,40305,0,8.517193191,3,10752.92333,"county",-0.0357673095151833,8.48142588148482
2010,121296.12,5.148931008,1,43062,0,8.517193191,2,60648.06,"county",-1.38657472545987,7.13061846554013
2006,18963.86,3.525425853,1,24118,0,6.214608098,8,2370.4825,"county",0.00170548774421572,6.21631358574422
2007,1634.82,3.628442988,1,23345,0,6.214608098,3,544.94,"county",-0.504240267142517,5.71036783085748
2008,4672.08,3.68468266,1,20713,0,7.824046011,1,4672.08,"county",-0.272774863888324,7.55127114711168
2009,6658.22,3.698080544,1,20992,0,7.824046011,2,3329.11,"county",-0.925257890108683,6.89878812089132
2010,7728.24,3.764624061,1,18123,0,7.824046011,3,2576.08,"county",1.44251352633397,9.26655953733397
2007,7723,4.239417708,1,18035,1,10.1266311,1,7723,"county",-0.132452814556488,9.99417828544351
2008,12711.05,4.292363272,1,16091,1,10.1266311,4,3177.7625,"county",-0.642205364901231,9.48442573509877
2009,1013.38,4.343909274,1,18483,1,10.1266311,1,1013.38,"county",0.0788773754957923,10.2055084754958
2010,625,4.4043557,1,15542,1,10.1266311,1,625,"county",0.10527025856219,10.2319013585622
2006,19540,4.316306522,1,29964,1,6.214608098,6,3256.666667,"county",-0.788661360327433,5.42594673767257
2007,340189.29,4.365430769,1,17310,1,9.61580548,7,48598.47,"county",-2.31113653734364,7.30466894265636
2008,24926.58,4.418888534,1,19090,1,9.61580548,4,6231.645,"county",-0.512385362052092,9.10342011794791
2009,136982.16,4.481408933,1,16789,1,9.61580548,5,27396.432,"county",0.456406108736388,10.0722115887364
2010,13815.78,4.438518056,1,16929,1,9.61580548,2,6907.89,"county",-0.047778620834088,9.56802685916591
2008,8702.06,3.825750832,1,9633,0,10.1266311,1,8702.06,"county",-0.0392714976020938,10.0873596023979
2010,104492.9,3.956572266,1,9411,0,10.1266311,5,20898.58,"county",0.224328291448046,10.350959391448
2006,41000.57,5.776612219,1,135519,1,8.517193191,2,20500.285,"county",-0.949166910863579,7.56802628013642
2008,267317.42,5.904254088,1,128307,1,8.517193191,8,33414.6775,"county",0.877421635419394,9.3946148264194
2009,6555.27,5.952196555,1,134610,1,8.517193191,3,2185.09,"county",-0.00427522262253255,8.51291796837747
2010,142704.7,6.105307078,1,134470,1,8.517193191,14,10193.19286,"county",0.565848533918463,9.08304172491846
2006,7171.91,2.219813515,1,7364,0,6.214608098,3,2390.636667,"county",0.82728618778997,7.04189428578997
2007,3176.05,2.264307775,1,6448,0,6.907755279,1,3176.05,"county",0.178784331932244,7.08653961093224
2009,19188.49,2.348023169,1,5652,0,7.824046011,2,9594.245,"county",-0.702966090292815,7.12107992070719
2008,10445.97,4.667273601,1,22346,1,10.1266311,3,3481.99,"county",0.465185822386932,10.5918169223869
2010,68971.28,4.72235667,1,19113,1,10.1266311,2,34485.64,"county",-0.80006597791419,9.32656512208581
2009,20640,3.166097934,1,10197,0,7.824046011,1,20640,"school",0,7.824046011
2010,3000,2.580182435,1,8184,0,9.210340372,1,3000,"school",0,9.210340372
2006,7078.27,4.326009582,0,41603,0,6.214608098,1,7078.27,"school",0,6.214608098
2007,4374.91,4.379321065,0,37499,0,6.214608098,1,4374.91,"school",0,6.214608098
2008,5889.95,4.42672972,0,39320,0,6.214608098,2,2944.975,"school",0,6.214608098
2009,6874.71,4.466729012,0,35700,0,6.214608098,3,2291.57,"school",0,6.214608098
2010,97578.81,4.429389769,1,34391,0,6.214608098,3,32526.27,"school",0,6.214608098
2006,22799.41,4.116881194,1,25774,1,8.517193191,1,22799.41,"school",0,8.517193191
2007,19144,4.176410192,1,26703,1,8.517193191,2,9572,"school",0,8.517193191
2009,7717.21,4.293451563,1,24895,1,8.517193191,1,7717.21,"school",0,8.517193191
2007,933.93,2.729590142,1,8276,0,6.214608098,1,933.93,"school",0,6.214608098
2006,620,3.466287751,1,18891,0,8.517193191,4,155,"school",0,8.517193191
2006,9888.5,3.957055165,0,32951,1,6.214608098,4,2472.125,"school",0,6.214608098
2009,606,4.183151765,1,35409,1,6.214608098,1,606,"school",0,6.214608098
2006,87748.65,3.188949877,0,16499,0,6.907755279,2,43874.325,"school",0,6.907755279
2008,4555.8,2.507857095,0,6017,0,6.214608098,1,4555.8,"school",0,6.214608098
2006,11935.66,2.752595049,0,14742,0,6.214608098,2,5967.83,"school",0,6.214608098
